mae,rmse,mape,smape,modelo
0.1305315354676041,0.14491929091594452,2.071165934080554,2.097782762193941,Naive
0.04496022909856486,0.050939154905527584,0.7152079643147828,0.7181666457044003,SARIMAX
0.08106405774952918,0.0984850760303597,1.295063662029497,1.2874965269302021,Exponential_Smoothing
0.0495526065640847,0.06168292312910522,0.7894267541643465,0.7907141123745874,THETA
0.08325088281494726,0.09842938231284556,1.3235250849411726,1.3358455458012068,ETS_no_trend
0.14897307676696905,0.16257207223662787,2.365775936520971,2.3989122982367617,XGBoost
0.04718264917345457,0.06207977204877344,0.7474462861828041,0.7506353108545974,LSTM
