mae,rmse,mape,smape,modelo
0.08262572613870194,0.10412399109334934,1.3374855247692905,1.3511482311556764,Naive
0.05604699173459108,0.0631033856296719,0.9164748034904031,0.9161124223460443,SARIMAX
0.047762739236806594,0.061360937681352645,0.7805157801517753,0.7793650177422622,Exponential_Smoothing
0.07008555041409836,0.08554000506778361,1.1474134417260222,1.1395732527760705,THETA
0.04198691603156716,0.05645481447337811,0.6839264729820369,0.6870122038459399,ETS_no_trend
0.08417029460722818,0.10751479869860947,1.366205791789573,1.3758107021585606,XGBoost
0.10726110040075613,0.11952573977178756,1.7607865507463631,1.7423099628501706,LSTM
